title,description,startTime,endTime,maxGuestCount,eventStatus,locationID,hostID,guestCount
Event#1504,Event#1504's description,2021-01-26 09:00:00,2021-01-26 10:00:00,12,OPEN,114,313,1
Event#1505,Event#1505's description,2021-01-26 10:00:00,2021-01-26 11:00:00,9,OPEN,1,158,1
Event#1506,Event#1506's description,2021-01-26 11:00:00,2021-01-26 12:00:00,15,OPEN,20,68,1
Event#1507,Event#1507's description,2021-01-26 12:00:00,2021-01-26 13:00:00,8,OPEN,334,242,1
Event#1508,Event#1508's description,2021-01-26 13:00:00,2021-01-26 14:00:00,14,OPEN,126,191,1
Event#1509,Event#1509's description,2021-01-26 14:00:00,2021-01-26 15:00:00,6,OPEN,228,253,1
Event#1510,Event#1510's description,2021-01-26 15:00:00,2021-01-26 16:00:00,9,OPEN,400,392,1
Event#1511,Event#1511's description,2021-01-26 16:00:00,2021-01-26 17:00:00,5,OPEN,252,15,1
Event#1512,Event#1512's description,2021-01-26 17:00:00,2021-01-26 18:00:00,10,OPEN,14,174,1
Event#1513,Event#1513's description,2021-01-26 18:00:00,2021-01-26 19:00:00,9,OPEN,359,128,1
Event#1514,Event#1514's description,2021-01-26 19:00:00,2021-01-26 20:00:00,5,OPEN,254,410,1
Event#1515,Event#1515's description,2021-01-26 20:00:00,2021-01-26 21:00:00,17,OPEN,332,319,1
Event#1516,Event#1516's description,2021-01-26 21:00:00,2021-01-26 22:00:00,10,OPEN,278,316,1
Event#1517,Event#1517's description,2021-01-26 22:00:00,2021-01-26 23:00:00,12,OPEN,112,101,1
Event#1518,Event#1518's description,2021-01-26 23:00:00,2021-01-27 00:00:00,14,OPEN,355,133,1
Event#1519,Event#1519's description,2021-01-27 00:00:00,2021-01-27 01:00:00,9,OPEN,189,310,1
Event#1520,Event#1520's description,2021-01-27 01:00:00,2021-01-27 02:00:00,5,OPEN,278,223,1
Event#1521,Event#1521's description,2021-01-27 02:00:00,2021-01-27 03:00:00,6,OPEN,61,121,1
Event#1522,Event#1522's description,2021-01-27 03:00:00,2021-01-27 04:00:00,14,OPEN,58,484,1
Event#1523,Event#1523's description,2021-01-27 04:00:00,2021-01-27 05:00:00,15,OPEN,234,71,1
Event#1524,Event#1524's description,2021-01-27 05:00:00,2021-01-27 06:00:00,7,OPEN,209,300,1
Event#1525,Event#1525's description,2021-01-27 06:00:00,2021-01-27 07:00:00,19,OPEN,192,193,1
Event#1526,Event#1526's description,2021-01-27 07:00:00,2021-01-27 08:00:00,16,OPEN,42,111,1
Event#1527,Event#1527's description,2021-01-27 08:00:00,2021-01-27 09:00:00,9,OPEN,148,211,1
Event#1528,Event#1528's description,2021-01-27 09:00:00,2021-01-27 10:00:00,12,OPEN,287,476,1
Event#1529,Event#1529's description,2021-01-27 10:00:00,2021-01-27 11:00:00,6,OPEN,264,258,1
Event#1530,Event#1530's description,2021-01-27 11:00:00,2021-01-27 12:00:00,14,OPEN,289,87,1
Event#1531,Event#1531's description,2021-01-27 12:00:00,2021-01-27 13:00:00,10,OPEN,132,377,1
Event#1532,Event#1532's description,2021-01-27 13:00:00,2021-01-27 14:00:00,6,OPEN,329,261,1
Event#1533,Event#1533's description,2021-01-27 14:00:00,2021-01-27 15:00:00,15,OPEN,162,211,1
Event#1534,Event#1534's description,2021-01-27 15:00:00,2021-01-27 16:00:00,18,OPEN,385,207,1
Event#1535,Event#1535's description,2021-01-27 16:00:00,2021-01-27 17:00:00,16,OPEN,354,13,1
Event#1536,Event#1536's description,2021-01-27 17:00:00,2021-01-27 18:00:00,8,OPEN,262,451,1
Event#1537,Event#1537's description,2021-01-27 18:00:00,2021-01-27 19:00:00,19,OPEN,331,277,1
Event#1538,Event#1538's description,2021-01-27 19:00:00,2021-01-27 20:00:00,8,OPEN,131,459,1
Event#1539,Event#1539's description,2021-01-27 20:00:00,2021-01-27 21:00:00,11,OPEN,113,59,1
Event#1540,Event#1540's description,2021-01-27 21:00:00,2021-01-27 22:00:00,17,OPEN,134,56,1
Event#1541,Event#1541's description,2021-01-27 22:00:00,2021-01-27 23:00:00,14,OPEN,146,260,1
Event#1542,Event#1542's description,2021-01-27 23:00:00,2021-01-28 00:00:00,15,OPEN,38,224,1
Event#1543,Event#1543's description,2021-01-28 00:00:00,2021-01-28 01:00:00,20,OPEN,154,57,1
Event#1544,Event#1544's description,2021-01-28 01:00:00,2021-01-28 02:00:00,6,OPEN,143,161,1
Event#1545,Event#1545's description,2021-01-28 02:00:00,2021-01-28 03:00:00,7,OPEN,112,167,1
Event#1546,Event#1546's description,2021-01-28 03:00:00,2021-01-28 04:00:00,9,OPEN,215,413,1
Event#1547,Event#1547's description,2021-01-28 04:00:00,2021-01-28 05:00:00,14,OPEN,144,159,1
Event#1548,Event#1548's description,2021-01-28 05:00:00,2021-01-28 06:00:00,17,OPEN,281,359,1
Event#1549,Event#1549's description,2021-01-28 06:00:00,2021-01-28 07:00:00,8,OPEN,217,225,1
Event#1550,Event#1550's description,2021-01-28 07:00:00,2021-01-28 08:00:00,5,OPEN,227,196,1
Event#1551,Event#1551's description,2021-01-28 08:00:00,2021-01-28 09:00:00,11,OPEN,347,85,1
Event#1552,Event#1552's description,2021-01-28 09:00:00,2021-01-28 10:00:00,13,OPEN,101,164,1
Event#1553,Event#1553's description,2021-01-28 10:00:00,2021-01-28 11:00:00,12,OPEN,235,137,1
Event#1554,Event#1554's description,2021-01-28 11:00:00,2021-01-28 12:00:00,8,OPEN,229,249,1
Event#1555,Event#1555's description,2021-01-28 12:00:00,2021-01-28 13:00:00,9,OPEN,300,281,1
Event#1556,Event#1556's description,2021-01-28 13:00:00,2021-01-28 14:00:00,20,OPEN,145,487,1
Event#1557,Event#1557's description,2021-01-28 14:00:00,2021-01-28 15:00:00,10,OPEN,40,181,1
Event#1558,Event#1558's description,2021-01-28 15:00:00,2021-01-28 16:00:00,11,OPEN,291,351,1
Event#1559,Event#1559's description,2021-01-28 16:00:00,2021-01-28 17:00:00,16,OPEN,96,445,1
Event#1560,Event#1560's description,2021-01-28 17:00:00,2021-01-28 18:00:00,5,OPEN,286,446,1
Event#1561,Event#1561's description,2021-01-28 18:00:00,2021-01-28 19:00:00,15,OPEN,203,328,1
Event#1562,Event#1562's description,2021-01-28 19:00:00,2021-01-28 20:00:00,18,OPEN,193,444,1
Event#1563,Event#1563's description,2021-01-28 20:00:00,2021-01-28 21:00:00,20,OPEN,254,151,1
Event#1564,Event#1564's description,2021-01-28 21:00:00,2021-01-28 22:00:00,14,OPEN,111,488,1
Event#1565,Event#1565's description,2021-01-28 22:00:00,2021-01-28 23:00:00,7,OPEN,7,254,1
Event#1566,Event#1566's description,2021-01-28 23:00:00,2021-01-29 00:00:00,11,OPEN,140,289,1
Event#1567,Event#1567's description,2021-01-29 00:00:00,2021-01-29 01:00:00,11,OPEN,13,483,1
Event#1568,Event#1568's description,2021-01-29 01:00:00,2021-01-29 02:00:00,5,OPEN,276,199,1
Event#1569,Event#1569's description,2021-01-29 02:00:00,2021-01-29 03:00:00,6,OPEN,45,224,1
Event#1570,Event#1570's description,2021-01-29 03:00:00,2021-01-29 04:00:00,9,OPEN,342,144,1
Event#1571,Event#1571's description,2021-01-29 04:00:00,2021-01-29 05:00:00,7,OPEN,134,264,1
Event#1572,Event#1572's description,2021-01-29 05:00:00,2021-01-29 06:00:00,15,OPEN,396,134,1
Event#1573,Event#1573's description,2021-01-29 06:00:00,2021-01-29 07:00:00,16,OPEN,22,215,1
Event#1574,Event#1574's description,2021-01-29 07:00:00,2021-01-29 08:00:00,13,OPEN,117,146,1
Event#1575,Event#1575's description,2021-01-29 08:00:00,2021-01-29 09:00:00,8,OPEN,264,344,1
Event#1576,Event#1576's description,2021-01-29 09:00:00,2021-01-29 10:00:00,9,OPEN,155,446,1
Event#1577,Event#1577's description,2021-01-29 10:00:00,2021-01-29 11:00:00,5,OPEN,367,31,1
Event#1578,Event#1578's description,2021-01-29 11:00:00,2021-01-29 12:00:00,13,OPEN,386,311,1
Event#1579,Event#1579's description,2021-01-29 12:00:00,2021-01-29 13:00:00,17,OPEN,233,311,1
Event#1580,Event#1580's description,2021-01-29 13:00:00,2021-01-29 14:00:00,11,OPEN,91,157,1
Event#1581,Event#1581's description,2021-01-29 14:00:00,2021-01-29 15:00:00,10,OPEN,260,100,1
Event#1582,Event#1582's description,2021-01-29 15:00:00,2021-01-29 16:00:00,6,OPEN,86,260,1
Event#1583,Event#1583's description,2021-01-29 16:00:00,2021-01-29 17:00:00,11,OPEN,121,476,1
Event#1584,Event#1584's description,2021-01-29 17:00:00,2021-01-29 18:00:00,8,OPEN,386,98,1
Event#1585,Event#1585's description,2021-01-29 18:00:00,2021-01-29 19:00:00,18,OPEN,259,172,1
Event#1586,Event#1586's description,2021-01-29 19:00:00,2021-01-29 20:00:00,10,OPEN,332,137,1
Event#1587,Event#1587's description,2021-01-29 20:00:00,2021-01-29 21:00:00,6,OPEN,394,217,1
Event#1588,Event#1588's description,2021-01-29 21:00:00,2021-01-29 22:00:00,7,OPEN,263,136,1
Event#1589,Event#1589's description,2021-01-29 22:00:00,2021-01-29 23:00:00,11,OPEN,204,210,1
Event#1590,Event#1590's description,2021-01-29 23:00:00,2021-01-30 00:00:00,5,OPEN,324,21,1
Event#1591,Event#1591's description,2021-01-30 00:00:00,2021-01-30 01:00:00,11,OPEN,12,411,1
Event#1592,Event#1592's description,2021-01-30 01:00:00,2021-01-30 02:00:00,14,OPEN,187,147,1
Event#1593,Event#1593's description,2021-01-30 02:00:00,2021-01-30 03:00:00,16,OPEN,163,322,1
Event#1594,Event#1594's description,2021-01-30 03:00:00,2021-01-30 04:00:00,12,OPEN,147,471,1
Event#1595,Event#1595's description,2021-01-30 04:00:00,2021-01-30 05:00:00,11,OPEN,91,459,1
Event#1596,Event#1596's description,2021-01-30 05:00:00,2021-01-30 06:00:00,16,OPEN,233,343,1
Event#1597,Event#1597's description,2021-01-30 06:00:00,2021-01-30 07:00:00,12,OPEN,339,6,1
Event#1598,Event#1598's description,2021-01-30 07:00:00,2021-01-30 08:00:00,12,OPEN,310,268,1
Event#1599,Event#1599's description,2021-01-30 08:00:00,2021-01-30 09:00:00,14,OPEN,385,487,1
Event#1600,Event#1600's description,2021-01-30 09:00:00,2021-01-30 10:00:00,15,OPEN,172,384,1
Event#1601,Event#1601's description,2021-01-30 10:00:00,2021-01-30 11:00:00,16,OPEN,333,200,1
Event#1602,Event#1602's description,2021-01-30 11:00:00,2021-01-30 12:00:00,17,OPEN,304,177,1
Event#1603,Event#1603's description,2021-01-30 12:00:00,2021-01-30 13:00:00,10,OPEN,67,211,1
Event#1604,Event#1604's description,2021-01-30 13:00:00,2021-01-30 14:00:00,14,OPEN,296,97,1
Event#1605,Event#1605's description,2021-01-30 14:00:00,2021-01-30 15:00:00,14,OPEN,347,81,1
Event#1606,Event#1606's description,2021-01-30 15:00:00,2021-01-30 16:00:00,17,OPEN,257,459,1
Event#1607,Event#1607's description,2021-01-30 16:00:00,2021-01-30 17:00:00,11,OPEN,251,256,1
Event#1608,Event#1608's description,2021-01-30 17:00:00,2021-01-30 18:00:00,10,OPEN,233,486,1
Event#1609,Event#1609's description,2021-01-30 18:00:00,2021-01-30 19:00:00,5,OPEN,160,404,1
Event#1610,Event#1610's description,2021-01-30 19:00:00,2021-01-30 20:00:00,7,OPEN,7,221,1
Event#1611,Event#1611's description,2021-01-30 20:00:00,2021-01-30 21:00:00,18,OPEN,298,47,1
Event#1612,Event#1612's description,2021-01-30 21:00:00,2021-01-30 22:00:00,9,OPEN,231,286,1
Event#1613,Event#1613's description,2021-01-30 22:00:00,2021-01-30 23:00:00,17,OPEN,131,245,1
Event#1614,Event#1614's description,2021-01-30 23:00:00,2021-01-31 00:00:00,5,OPEN,106,176,1
Event#1615,Event#1615's description,2021-01-31 00:00:00,2021-01-31 01:00:00,20,OPEN,332,139,1
Event#1616,Event#1616's description,2021-01-31 01:00:00,2021-01-31 02:00:00,18,OPEN,98,422,1
Event#1617,Event#1617's description,2021-01-31 02:00:00,2021-01-31 03:00:00,16,OPEN,72,487,1
Event#1618,Event#1618's description,2021-01-31 03:00:00,2021-01-31 04:00:00,6,OPEN,303,99,1
Event#1619,Event#1619's description,2021-01-31 04:00:00,2021-01-31 05:00:00,5,OPEN,89,92,1
Event#1620,Event#1620's description,2021-01-31 05:00:00,2021-01-31 06:00:00,9,OPEN,210,144,1
Event#1621,Event#1621's description,2021-01-31 06:00:00,2021-01-31 07:00:00,17,OPEN,78,38,1
Event#1622,Event#1622's description,2021-01-31 07:00:00,2021-01-31 08:00:00,9,OPEN,195,319,1
Event#1623,Event#1623's description,2021-01-31 08:00:00,2021-01-31 09:00:00,18,OPEN,175,137,1
Event#1624,Event#1624's description,2021-01-31 09:00:00,2021-01-31 10:00:00,18,OPEN,352,377,1
Event#1625,Event#1625's description,2021-01-31 10:00:00,2021-01-31 11:00:00,10,OPEN,286,396,1
Event#1626,Event#1626's description,2021-01-31 11:00:00,2021-01-31 12:00:00,19,OPEN,278,460,1
Event#1627,Event#1627's description,2021-01-31 12:00:00,2021-01-31 13:00:00,18,OPEN,10,460,1
Event#1628,Event#1628's description,2021-01-31 13:00:00,2021-01-31 14:00:00,17,OPEN,40,300,1
Event#1629,Event#1629's description,2021-01-31 14:00:00,2021-01-31 15:00:00,14,OPEN,185,134,1
Event#1630,Event#1630's description,2021-01-31 15:00:00,2021-01-31 16:00:00,9,OPEN,349,119,1
Event#1631,Event#1631's description,2021-01-31 16:00:00,2021-01-31 17:00:00,15,OPEN,322,194,1
Event#1632,Event#1632's description,2021-01-31 17:00:00,2021-01-31 18:00:00,5,OPEN,90,155,1
Event#1633,Event#1633's description,2021-01-31 18:00:00,2021-01-31 19:00:00,15,OPEN,123,379,1
Event#1634,Event#1634's description,2021-01-31 19:00:00,2021-01-31 20:00:00,9,OPEN,107,153,1
Event#1635,Event#1635's description,2021-01-31 20:00:00,2021-01-31 21:00:00,18,OPEN,93,19,1
Event#1636,Event#1636's description,2021-01-31 21:00:00,2021-01-31 22:00:00,16,OPEN,204,144,1
Event#1637,Event#1637's description,2021-01-31 22:00:00,2021-01-31 23:00:00,14,OPEN,136,134,1
Event#1638,Event#1638's description,2021-01-31 23:00:00,2021-02-01 00:00:00,13,OPEN,288,466,1
Event#1639,Event#1639's description,2021-02-01 00:00:00,2021-02-01 01:00:00,5,OPEN,271,367,1
Event#1640,Event#1640's description,2021-02-01 01:00:00,2021-02-01 02:00:00,19,OPEN,145,149,1
Event#1641,Event#1641's description,2021-02-01 02:00:00,2021-02-01 03:00:00,16,OPEN,317,449,1
Event#1642,Event#1642's description,2021-02-01 03:00:00,2021-02-01 04:00:00,16,OPEN,190,115,1
Event#1643,Event#1643's description,2021-02-01 04:00:00,2021-02-01 05:00:00,20,OPEN,67,105,1
Event#1644,Event#1644's description,2021-02-01 05:00:00,2021-02-01 06:00:00,15,OPEN,158,20,1
Event#1645,Event#1645's description,2021-02-01 06:00:00,2021-02-01 07:00:00,14,OPEN,43,108,1
Event#1646,Event#1646's description,2021-02-01 07:00:00,2021-02-01 08:00:00,20,OPEN,329,42,1
Event#1647,Event#1647's description,2021-02-01 08:00:00,2021-02-01 09:00:00,6,OPEN,289,3,1
Event#1648,Event#1648's description,2021-02-01 09:00:00,2021-02-01 10:00:00,10,OPEN,140,86,1
Event#1649,Event#1649's description,2021-02-01 10:00:00,2021-02-01 11:00:00,20,OPEN,132,358,1
Event#1650,Event#1650's description,2021-02-01 11:00:00,2021-02-01 12:00:00,7,OPEN,368,51,1
Event#1651,Event#1651's description,2021-02-01 12:00:00,2021-02-01 13:00:00,18,OPEN,395,290,1
Event#1652,Event#1652's description,2021-02-01 13:00:00,2021-02-01 14:00:00,20,OPEN,130,272,1
Event#1653,Event#1653's description,2021-02-01 14:00:00,2021-02-01 15:00:00,12,OPEN,263,462,1
Event#1654,Event#1654's description,2021-02-01 15:00:00,2021-02-01 16:00:00,8,OPEN,377,207,1
Event#1655,Event#1655's description,2021-02-01 16:00:00,2021-02-01 17:00:00,12,OPEN,179,178,1
Event#1656,Event#1656's description,2021-02-01 17:00:00,2021-02-01 18:00:00,10,OPEN,366,137,1
Event#1657,Event#1657's description,2021-02-01 18:00:00,2021-02-01 19:00:00,17,OPEN,153,37,1
Event#1658,Event#1658's description,2021-02-01 19:00:00,2021-02-01 20:00:00,16,OPEN,330,326,1
Event#1659,Event#1659's description,2021-02-01 20:00:00,2021-02-01 21:00:00,20,OPEN,169,47,1
Event#1660,Event#1660's description,2021-02-01 21:00:00,2021-02-01 22:00:00,7,OPEN,355,95,1
Event#1661,Event#1661's description,2021-02-01 22:00:00,2021-02-01 23:00:00,8,OPEN,157,56,1
Event#1662,Event#1662's description,2021-02-01 23:00:00,2021-02-02 00:00:00,19,OPEN,298,467,1
Event#1663,Event#1663's description,2021-02-02 00:00:00,2021-02-02 01:00:00,13,OPEN,185,289,1
Event#1664,Event#1664's description,2021-02-02 01:00:00,2021-02-02 02:00:00,6,OPEN,252,78,1
Event#1665,Event#1665's description,2021-02-02 02:00:00,2021-02-02 03:00:00,7,OPEN,17,355,1
Event#1666,Event#1666's description,2021-02-02 03:00:00,2021-02-02 04:00:00,19,OPEN,44,118,1
Event#1667,Event#1667's description,2021-02-02 04:00:00,2021-02-02 05:00:00,16,OPEN,26,47,1
Event#1668,Event#1668's description,2021-02-02 05:00:00,2021-02-02 06:00:00,18,OPEN,61,448,1
Event#1669,Event#1669's description,2021-02-02 06:00:00,2021-02-02 07:00:00,11,OPEN,288,295,1
Event#1670,Event#1670's description,2021-02-02 07:00:00,2021-02-02 08:00:00,19,OPEN,288,276,1
Event#1671,Event#1671's description,2021-02-02 08:00:00,2021-02-02 09:00:00,19,OPEN,208,183,1
Event#1672,Event#1672's description,2021-02-02 09:00:00,2021-02-02 10:00:00,7,OPEN,54,268,1
Event#1673,Event#1673's description,2021-02-02 10:00:00,2021-02-02 11:00:00,14,OPEN,230,442,1
Event#1674,Event#1674's description,2021-02-02 11:00:00,2021-02-02 12:00:00,18,OPEN,370,183,1
Event#1675,Event#1675's description,2021-02-02 12:00:00,2021-02-02 13:00:00,19,OPEN,138,172,1
Event#1676,Event#1676's description,2021-02-02 13:00:00,2021-02-02 14:00:00,20,OPEN,162,64,1
Event#1677,Event#1677's description,2021-02-02 14:00:00,2021-02-02 15:00:00,7,OPEN,392,12,1
Event#1678,Event#1678's description,2021-02-02 15:00:00,2021-02-02 16:00:00,13,OPEN,254,395,1
Event#1679,Event#1679's description,2021-02-02 16:00:00,2021-02-02 17:00:00,8,OPEN,92,175,1
Event#1680,Event#1680's description,2021-02-02 17:00:00,2021-02-02 18:00:00,16,OPEN,220,449,1
Event#1681,Event#1681's description,2021-02-02 18:00:00,2021-02-02 19:00:00,15,OPEN,311,262,1
Event#1682,Event#1682's description,2021-02-02 19:00:00,2021-02-02 20:00:00,11,OPEN,318,497,1
Event#1683,Event#1683's description,2021-02-02 20:00:00,2021-02-02 21:00:00,8,OPEN,137,75,1
Event#1684,Event#1684's description,2021-02-02 21:00:00,2021-02-02 22:00:00,16,OPEN,209,443,1
Event#1685,Event#1685's description,2021-02-02 22:00:00,2021-02-02 23:00:00,12,OPEN,150,45,1
Event#1686,Event#1686's description,2021-02-02 23:00:00,2021-02-03 00:00:00,17,OPEN,314,306,1
Event#1687,Event#1687's description,2021-02-03 00:00:00,2021-02-03 01:00:00,15,OPEN,397,24,1
Event#1688,Event#1688's description,2021-02-03 01:00:00,2021-02-03 02:00:00,18,OPEN,302,98,1
Event#1689,Event#1689's description,2021-02-03 02:00:00,2021-02-03 03:00:00,12,OPEN,187,448,1
Event#1690,Event#1690's description,2021-02-03 03:00:00,2021-02-03 04:00:00,9,OPEN,97,288,1
Event#1691,Event#1691's description,2021-02-03 04:00:00,2021-02-03 05:00:00,7,OPEN,204,378,1
Event#1692,Event#1692's description,2021-02-03 05:00:00,2021-02-03 06:00:00,7,OPEN,152,11,1
Event#1693,Event#1693's description,2021-02-03 06:00:00,2021-02-03 07:00:00,14,OPEN,114,303,1
Event#1694,Event#1694's description,2021-02-03 07:00:00,2021-02-03 08:00:00,11,OPEN,5,460,1
Event#1695,Event#1695's description,2021-02-03 08:00:00,2021-02-03 09:00:00,11,OPEN,286,164,1
Event#1696,Event#1696's description,2021-02-03 09:00:00,2021-02-03 10:00:00,18,OPEN,282,118,1
Event#1697,Event#1697's description,2021-02-03 10:00:00,2021-02-03 11:00:00,17,OPEN,327,467,1
Event#1698,Event#1698's description,2021-02-03 11:00:00,2021-02-03 12:00:00,5,OPEN,267,21,1
Event#1699,Event#1699's description,2021-02-03 12:00:00,2021-02-03 13:00:00,20,OPEN,134,232,1
Event#1700,Event#1700's description,2021-02-03 13:00:00,2021-02-03 14:00:00,20,OPEN,36,472,1
Event#1701,Event#1701's description,2021-02-03 14:00:00,2021-02-03 15:00:00,19,OPEN,297,193,1
Event#1702,Event#1702's description,2021-02-03 15:00:00,2021-02-03 16:00:00,18,OPEN,49,150,1
Event#1703,Event#1703's description,2021-02-03 16:00:00,2021-02-03 17:00:00,13,OPEN,254,416,1
Event#1704,Event#1704's description,2021-02-03 17:00:00,2021-02-03 18:00:00,17,OPEN,189,465,1
Event#1705,Event#1705's description,2021-02-03 18:00:00,2021-02-03 19:00:00,9,OPEN,41,105,1
Event#1706,Event#1706's description,2021-02-03 19:00:00,2021-02-03 20:00:00,8,OPEN,399,302,1
Event#1707,Event#1707's description,2021-02-03 20:00:00,2021-02-03 21:00:00,17,OPEN,24,303,1
Event#1708,Event#1708's description,2021-02-03 21:00:00,2021-02-03 22:00:00,17,OPEN,271,151,1
Event#1709,Event#1709's description,2021-02-03 22:00:00,2021-02-03 23:00:00,5,OPEN,181,114,1
Event#1710,Event#1710's description,2021-02-03 23:00:00,2021-02-04 00:00:00,18,OPEN,341,347,1
Event#1711,Event#1711's description,2021-02-04 00:00:00,2021-02-04 01:00:00,8,OPEN,108,451,1
Event#1712,Event#1712's description,2021-02-04 01:00:00,2021-02-04 02:00:00,14,OPEN,197,351,1
Event#1713,Event#1713's description,2021-02-04 02:00:00,2021-02-04 03:00:00,14,OPEN,38,391,1
Event#1714,Event#1714's description,2021-02-04 03:00:00,2021-02-04 04:00:00,13,OPEN,159,31,1
Event#1715,Event#1715's description,2021-02-04 04:00:00,2021-02-04 05:00:00,9,OPEN,313,354,1
Event#1716,Event#1716's description,2021-02-04 05:00:00,2021-02-04 06:00:00,20,OPEN,194,435,1
Event#1717,Event#1717's description,2021-02-04 06:00:00,2021-02-04 07:00:00,11,OPEN,240,156,1
Event#1718,Event#1718's description,2021-02-04 07:00:00,2021-02-04 08:00:00,11,OPEN,181,135,1
Event#1719,Event#1719's description,2021-02-04 08:00:00,2021-02-04 09:00:00,16,OPEN,28,54,1
Event#1720,Event#1720's description,2021-02-04 09:00:00,2021-02-04 10:00:00,17,OPEN,98,293,1
Event#1721,Event#1721's description,2021-02-04 10:00:00,2021-02-04 11:00:00,6,OPEN,19,384,1
Event#1722,Event#1722's description,2021-02-04 11:00:00,2021-02-04 12:00:00,10,OPEN,49,378,1
Event#1723,Event#1723's description,2021-02-04 12:00:00,2021-02-04 13:00:00,9,OPEN,270,464,1
Event#1724,Event#1724's description,2021-02-04 13:00:00,2021-02-04 14:00:00,18,OPEN,210,362,1
Event#1725,Event#1725's description,2021-02-04 14:00:00,2021-02-04 15:00:00,15,OPEN,196,458,1
Event#1726,Event#1726's description,2021-02-04 15:00:00,2021-02-04 16:00:00,13,OPEN,212,494,1
Event#1727,Event#1727's description,2021-02-04 16:00:00,2021-02-04 17:00:00,15,OPEN,349,117,1
Event#1728,Event#1728's description,2021-02-04 17:00:00,2021-02-04 18:00:00,6,OPEN,150,255,1
Event#1729,Event#1729's description,2021-02-04 18:00:00,2021-02-04 19:00:00,20,OPEN,344,425,1
Event#1730,Event#1730's description,2021-02-04 19:00:00,2021-02-04 20:00:00,12,OPEN,114,417,1
Event#1731,Event#1731's description,2021-02-04 20:00:00,2021-02-04 21:00:00,18,OPEN,232,239,1
Event#1732,Event#1732's description,2021-02-04 21:00:00,2021-02-04 22:00:00,17,OPEN,309,407,1
Event#1733,Event#1733's description,2021-02-04 22:00:00,2021-02-04 23:00:00,17,OPEN,95,124,1
Event#1734,Event#1734's description,2021-02-04 23:00:00,2021-02-05 00:00:00,10,OPEN,370,169,1
Event#1735,Event#1735's description,2021-02-05 00:00:00,2021-02-05 01:00:00,9,OPEN,174,131,1
Event#1736,Event#1736's description,2021-02-05 01:00:00,2021-02-05 02:00:00,10,OPEN,197,402,1
Event#1737,Event#1737's description,2021-02-05 02:00:00,2021-02-05 03:00:00,12,OPEN,12,14,1
Event#1738,Event#1738's description,2021-02-05 03:00:00,2021-02-05 04:00:00,19,OPEN,45,407,1
Event#1739,Event#1739's description,2021-02-05 04:00:00,2021-02-05 05:00:00,16,OPEN,183,319,1
Event#1740,Event#1740's description,2021-02-05 05:00:00,2021-02-05 06:00:00,14,OPEN,297,296,1
Event#1741,Event#1741's description,2021-02-05 06:00:00,2021-02-05 07:00:00,19,OPEN,209,220,1
Event#1742,Event#1742's description,2021-02-05 07:00:00,2021-02-05 08:00:00,18,OPEN,151,147,1
Event#1743,Event#1743's description,2021-02-05 08:00:00,2021-02-05 09:00:00,8,OPEN,21,302,1
Event#1744,Event#1744's description,2021-02-05 09:00:00,2021-02-05 10:00:00,19,OPEN,96,27,1
Event#1745,Event#1745's description,2021-02-05 10:00:00,2021-02-05 11:00:00,17,OPEN,195,309,1
Event#1746,Event#1746's description,2021-02-05 11:00:00,2021-02-05 12:00:00,13,OPEN,100,373,1
Event#1747,Event#1747's description,2021-02-05 12:00:00,2021-02-05 13:00:00,20,OPEN,278,218,1
Event#1748,Event#1748's description,2021-02-05 13:00:00,2021-02-05 14:00:00,20,OPEN,220,497,1
Event#1749,Event#1749's description,2021-02-05 14:00:00,2021-02-05 15:00:00,8,OPEN,77,376,1
Event#1750,Event#1750's description,2021-02-05 15:00:00,2021-02-05 16:00:00,15,OPEN,319,460,1
Event#1751,Event#1751's description,2021-02-05 16:00:00,2021-02-05 17:00:00,17,OPEN,116,96,1
Event#1752,Event#1752's description,2021-02-05 17:00:00,2021-02-05 18:00:00,19,OPEN,70,98,1
Event#1753,Event#1753's description,2021-02-05 18:00:00,2021-02-05 19:00:00,16,OPEN,283,488,1
Event#1754,Event#1754's description,2021-02-05 19:00:00,2021-02-05 20:00:00,17,OPEN,156,469,1
Event#1755,Event#1755's description,2021-02-05 20:00:00,2021-02-05 21:00:00,7,OPEN,63,118,1
Event#1756,Event#1756's description,2021-02-05 21:00:00,2021-02-05 22:00:00,19,OPEN,228,421,1
Event#1757,Event#1757's description,2021-02-05 22:00:00,2021-02-05 23:00:00,11,OPEN,252,184,1
Event#1758,Event#1758's description,2021-02-05 23:00:00,2021-02-06 00:00:00,14,OPEN,19,253,1
Event#1759,Event#1759's description,2021-02-06 00:00:00,2021-02-06 01:00:00,10,OPEN,155,482,1
Event#1760,Event#1760's description,2021-02-06 01:00:00,2021-02-06 02:00:00,6,OPEN,59,333,1
Event#1761,Event#1761's description,2021-02-06 02:00:00,2021-02-06 03:00:00,16,OPEN,159,345,1
Event#1762,Event#1762's description,2021-02-06 03:00:00,2021-02-06 04:00:00,13,OPEN,223,496,1
Event#1763,Event#1763's description,2021-02-06 04:00:00,2021-02-06 05:00:00,15,OPEN,188,143,1
Event#1764,Event#1764's description,2021-02-06 05:00:00,2021-02-06 06:00:00,15,OPEN,89,187,1
Event#1765,Event#1765's description,2021-02-06 06:00:00,2021-02-06 07:00:00,13,OPEN,362,117,1
Event#1766,Event#1766's description,2021-02-06 07:00:00,2021-02-06 08:00:00,15,OPEN,68,45,1
